시군명,사업장명,인허가일자,영업상태명,폐업일자,병상수(개),의료기관종별명,의료인수(명),입원실수(개),진료과목내용,연면적(㎡),소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도
평택시,정비뇨기과의원,19931027,운영중,,2,,2,1,"피부과, 비뇨의학과",121.98,"경기도 평택시 탄현로327번길 6, 2,3층 (신장동)","경기도 평택시 신장동 214번지 39호 2,3층",459821,37.0815918812,127.0556763501
평택시,이동훈내과의원,19950930,운영중,,0,,1,0,내과,137.75,경기도 평택시 서정역로 42 (서정동),경기도 평택시 서정동 328번지 2호,17779,37.0579027424,127.0557582855
평택시,연세가정의원,19960828,운영중,,0,,3,0,가정의학과,238.08,"경기도 평택시 관광특구로 37, 3층 (서정동)",경기도 평택시 서정동 817번지 5호 3층,459813,37.0670611902,127.0630278298
평택시,성모자혜의원,19970513,운영중,,0,,2,0,"소아청소년과, 내과",0,경기도 평택시 서정역로36번길 11-3 (서정동),경기도 평택시 서정동 271번지 7호,459010,37.0576080135,127.0564910832
평택시,이승균이비인후과의원,20021017,운영중,,0,,2,0,"이비인후과, 소아청소년과",105.24,경기도 평택시 안중읍 안중로 130-2,경기도 평택시 안중읍 안중리 292-17,451884,36.9886446087,126.9308892510
평택시,참편한내과의원,20021210,운영중,,0,,1,0,"피부과, 비뇨기과, 이비인후과, 소아청소년과, 내과",196.67,"경기도 평택시 통복로 43, 2층 (통복동)",경기도 평택시 통복동,450040,36.9960011614,127.0830118756
평택시,하나정신건강의학과의원,20021227,운영중,,0,,1,0,"정신건강의학과, 내과, 신경과",85,경기도 평택시 평택로32번길 28 (평택동),경기도 평택시 평택동 293번지3호,17912,36.9911199178,127.0894889003
평택시,하나로의원,20100531,운영중,,0,,2,0,"정형외과, 피부과, 이비인후과, 소아청소년과, 내과",169.44,경기도 평택시 신장로 25 (신장동),경기도 평택시 신장2동 274번지 322호,459122,37.0790351495,127.0517648327
평택시,로뎀나무내과의원,20160621,운영중,,0,,2,0,"내과, 소아청소년과, 이비인후과, 피부과, 비뇨기과",246.94,경기도 평택시 중앙로 82-1 (합정동),경기도 평택시 합정동 672-10번지,17909,36.9937342439,127.0921494874
평택시,오앤유내과영상의학과의원,20130820,운영중,,0,,4,0,"피부과, 이비인후과, 소아청소년과, 영상의학과, 내과",107.59,"경기도 평택시 이충로35번길 20-9, 2층 (이충동, 이충센타프라자)",경기도 평택시 이충동 664번지 8호 이충센타프라자 2층,459030,37.0603310873,127.0664520130
평택시,김정형외과의원,20131212,운영중,,0,,1,0,"재활의학과, 신경외과, 정형외과",168.24,"경기도 평택시 청북읍 안청로 332, 3층 (한남프라자)",경기도 평택시 청북읍 옥길리 1162-1번지,17808,37.0174989088,126.9159479023
평택시,이경록정형외과의원,20121012,운영중,,0,,1,0,"내과, 신경과, 외과, 정형외과",208.6,"경기도 평택시 중앙로 176, 118호,210호,211호 (합정동, 평택합정주상복합상가)",경기도 평택시 합정동 766번지 2호,450832,36.9915228539,127.1019268155
평택시,박인호피부과의원,20130213,운영중,,0,,1,0,"소아청소년과, 가정의학과, 피부과, 내과",373.28,"경기도 평택시 안중읍 안현로서8길 17, 8층",경기도 평택시 안중읍 현화리 837번지 1호,17943,36.9787555958,126.9233563410
평택시,김군홍의원,20130502,운영중,,0,,1,0,"피부과, 가정의학과",151.13,경기도 평택시 안중읍 안중로 133,경기도 평택시 안중읍 안중리 233번지 7호,451884,36.9890162829,126.9313247331
평택시,미소드림의원,20170816,운영중,,0,,1,0,"가정의학과, 비뇨의학과, 피부과, 이비인후과, 소아청소년과, 정형외과, 내과",112.32,"경기도 평택시 세교공원로 66, 상가1동 201호 (세교동, 부영아파트)",경기도 평택시 세교동 555번지 부영아파트 상가 1동 201호,17836,37.0041207485,127.0849119670
평택시,제이드림의원,20180806,운영중,,0,,1,0,"내과, 신경과, 마취통증의학과, 가정의학과",141.52,"경기도 평택시 청북읍 안청로 346, 에이스 플라자(ACE PLAZA) 302호",경기도 평택시 청북읍 옥길리 1158번지 3호 에이스 플라자(ACE PLAZA),17808,37.0187047834,126.9155339761
평택시,강남뷰베스트의원,20070502,운영중,,0,,2,0,"내과, 외과, 정형외과, 마취통증의학과, 산부인과, 소아청소년과, 이비인후과, 피부과, 비뇨기과, 재활의학과, 가정의학과",589.44,"경기도 평택시 중앙2로 25, 3층, 5층 (평택동)",경기도 평택시 평택동 292번지 6호,17909,36.9917612086,127.0898562973
평택시,오성제일의원,20070905,운영중,,0,,1,0,"가정의학과, 피부과, 소아청소년과, 정형외과, 외과, 내과",221.55,경기도 평택시 오성면 숙성시장길 34,경기도 평택시 오성면 숙성리 137-20,451873,37.0074286238,126.9816548866
평택시,새우리의원,19880211,운영중,,0,,1,0,"이비인후과, 마취통증의학과, 신경외과, 정형외과, 외과, 내과",397.78,경기도 평택시 팽성읍 동서촌로 74,경기도 평택시 팽성읍 객사리 126번지 3호 3층,451801,36.9644052069,127.0603799360
평택시,김안과의원,19890420,운영중,,0,,3,0,안과,361.12,경기도 평택시 평택2로 31 (평택동),경기도 평택시 평택동 33번지 13호,450826,36.9938873966,127.0895077400
평택시,임가정의원,20051213,운영중,,0,,1,0,"가정의학과, 피부과, 이비인후과, 소아청소년과, 외과, 내과",74.82,"경기도 평택시 포승읍 여술로 21, 2층 (선구빌딩)",경기도 평택시 포승읍 도곡리 1143번지 12호,17955,36.9883012099,126.8450517783
평택시,차앤박피부과의원,20060222,운영중,,0,,5,0,피부과,308.31,"경기도 평택시 중앙2로 2, 3층 (평택동)",경기도 평택시 평택동,450826,36.9916167637,127.0871937468
평택시,평택연세내과의원,20060323,운영중,,0,,2,0,"피부과, 이비인후과, 소아청소년과, 내과",216.62,경기도 평택시 중앙로 105 (비전동),경기도 평택시 비전동 731번지 5호,450805,36.9935903917,127.0948923166
평택시,안중고려연합의원,20061018,운영중,,0,,1,0,"마취통증의학과, 신경외과, 정형외과, 내과",237.6,"경기도 평택시 안중읍 안현로서8길 23, 2층",경기도 평택시 안중읍 현화리 836번지 3호,17943,36.9790863294,126.9227808224
평택시,평택한길정형외과의원,20040607,운영중,,0,,2,0,"피부과, 신경외과, 정형외과, 외과, 내과",593.5,경기도 평택시 중앙로 66 (평택동),경기도 평택시 평택동 284번지,17909,36.9938366495,127.0904744799
평택시,백신경외과의원,19910211,운영중,,29,,1,11,"신경외과, 내과, 외과",673.42,경기도 평택시 중앙로 81 (비전동),경기도 평택시 비전1동 618번지 7호,450805,36.9940496640,127.0921253270
평택시,현대제통의원,20161213,운영중,,0,,1,0,"내과, 외과, 정형외과, 마취통증의학과, 이비인후과",91.8,"경기도 평택시 평택로 23, 2층 (평택동, 미라클)",경기도 평택시 평택동 194-3번지 미라클 2층,17917,36.9896465541,127.0883281314
평택시,365연합의원,20120705,운영중,,25,,3,9,"내과, 외과, 정형외과, 성형외과, 마취통증의학과, 소아청소년과, 피부과, 비뇨기과, 가정의학과",1124.24,경기도 평택시 송탄로40번길 79-16 (이충동),경기도 평택시 이충동 610번지 1호,459030,37.0520943395,127.0573104298
평택시,서울아산내과의원,20180802,운영중,,0,,1,0,"내과, 신경과, 소아청소년과, 이비인후과, 피부과, 가정의학과",234.65,"경기도 평택시 탄현로 58, 강희프라자  4층 402,403호 (서정동)",경기도 평택시 서정동 317번지 41호 강희프라자 4층,17779,37.0576165960,127.0539716210
평택시,예인피부과의원,20121210,운영중,,0,,2,0,피부과,170.18,경기도 평택시 평남로 703 (비전동),경기도 평택시 비전동 833번지 1호,450810,36.9943331629,127.1121612881
평택시,연세패밀리의원,20130204,운영중,,0,,1,0,"이비인후과, 내과, 소아청소년과",80.5,경기도 평택시 평택5로 30 (합정동),경기도 평택시 합정동 968번지 1호,450020,36.9883462779,127.1117534348
평택시,아빠랑소아청소년과의원,20130322,운영중,,0,,1,0,"소아청소년과, 이비인후과, 내과",183.2,"경기도 평택시 청북읍 안청로 346, 203호 (에이스플라자(ACEPLAZA))",경기도 평택시 청북읍 옥길리 1158번지 3호 203호,17808,37.0187047834,126.9155339761
평택시,복음내과의원,20130506,운영중,,0,,2,0,"소아청소년과, 내과",370.44,경기도 평택시 중앙로 268 (합정동),경기도 평택시 합정동 964번지 10호,450020,36.9898542258,127.1125323896
평택시,우리가정의학과의원,20170721,운영중,,0,,1,0,"내과, 소아청소년과, 가정의학과",100.89,"경기도 평택시 현촌4길 12, 202호 (용이동, 현촌메디피아)",경기도 평택시 용이동 594-4번지 현촌메디피아 202호,17869,36.9996907723,127.1329709319
평택시,서정성모안과의원,20171213,운영중,,0,,1,0,안과,93.91,"경기도 평택시 서정역로26번길 7-10, 3층 (이충동)",경기도 평택시 이충동 463번지 45호 3층,17783,37.0567150737,127.0563500661
평택시,행복주는의원,20180514,운영중,,0,,1,0,"신경과, 정신건강의학과, 가정의학과",125.6,"경기도 평택시 평남로 858, 삼성타워 3층 302호 (비전동)",경기도 평택시 비전동 1090번지 1호 삼성타워,17854,37.0001275100,127.1115811526
평택시,서울비뇨기과의원,20090420,운영중,,1,,1,1,"비뇨의학과, 피부과",226,경기도 평택시 평택2로20번길 15 (평택동),경기도 평택시 평택동 289번지 2호 (3층),450828,36.9926341108,127.0894245732
평택시,안중밝은안과의원,20090622,운영중,,0,,1,0,"안과, 성형외과",192.92,"경기도 평택시 안중읍 안현로서6길 44-1, 2층 (창전빌딩)",경기도 평택시 안중읍 현화리 71-3번지 2층 창전빌딩,17932,36.9848010278,126.9245579762
평택시,포승21세기의원,19950324,운영중,,3,,1,1,"비뇨기과, 피부과, 이비인후과, 소아청소년과, 정형외과, 외과, 내과",219,경기도 평택시 포승읍 서동대로 1124,경기도 평택시 포승읍 내기리 1-7,451821,36.9806819927,126.8799035655
평택시,예일산부인과의원,19951002,운영중,,24,,6,15,"소아청소년과, 산부인과",1935.7,경기도 평택시 중앙로 146-1 (합정동),경기도 평택시 합정동 757번지 3호 외 1필지(757-12),450832,36.9922255991,127.0991361892
평택시,비전의원,19960511,운영중,,3,,1,1,"정형외과, 이비인후과, 산부인과, 가정의학과, 소아청소년과, 외과, 내과",163.62,경기도 평택시 경기대로 267 (비전동),경기도 평택시 비전2동 830번지7호,17885,36.9944893022,127.1130483047
평택시,장의원,19780425,운영중,,0,,1,0,"비뇨기과, 피부과, 외과, 내과",178.64,경기도 평택시 안중읍 안중로 126,경기도 평택시 안중읍 안중리 292-12,451884,36.9886155188,126.9304624561
평택시,심비뇨기과의원,19821108,운영중,,0,,1,0,비뇨기과,0,경기도 평택시 중앙2로 19 (평택동),경기도 평택시평택동 291번지7호,17909,36.9918581890,127.0892264654
평택시,호소아청소년과의원,20060414,운영중,,0,,4,0,소아청소년과,181.95,"경기도 평택시 청원로 1200, 201,206호 (이충동, 금강프라자)","경기도 평택시 이충동 609번지 1호 금강프라자 201, 206호",459030,37.0520274177,127.0562873823
평택시,명내과의원,20060906,운영중,,0,,1,0,내과,127.92,"경기도 평택시 이충로35번길 22, 303호 (이충동, 뜨란프라자)",경기도 평택시 이충동 668번지 3호 뜨란프라자 303호,459030,37.0598092159,127.0667136797
평택시,고운세상산부인과의원,20061207,운영중,,0,,1,0,"피부과, 산부인과",149.98,"경기도 평택시 이충로35번길 28, 301,302호 (이충동, 대영프라자)","경기도 평택시 이충동 665번지 3호 대영프라자 301,302호",459030,37.0592386152,127.0659745816
평택시,태평성심의원,20070613,운영중,,0,,1,0,"안과, 이비인후과, 비뇨의학과, 피부과, 정형외과, 소아청소년과, 외과, 내과",99,"경기도 평택시 고덕면 서동대로 2651, 상가동 215,216,217호 (태평아파트)","경기도 평택시 고덕면 궁리 75번지 태평아파트 상가동 215,216,217호",17821,37.0157695139,127.0344880100
평택시,다편안마취통증의학과의원,20171020,운영중,,1,,1,1,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 피부과, 재활의학과",306,"경기도 평택시 비전5로 11, 305호 (비전동)",경기도 평택시 비전동 1091번지 4호 305호,17854,37.0001128972,127.1126264467
평택시,연세참비뇨의학과의원,20180406,운영중,,2,,1,2,비뇨의학과,395.8,"경기도 평택시 비전5로 37, 2층 201,202,205호 (비전동)",경기도 평택시 비전동 1097번지 1호,17854,37.0015889465,127.1146869601
평택시,서울강남내과의원,20160530,운영중,,0,,1,0,"내과, 소아청소년과, 이비인후과, 피부과, 비뇨기과",360,경기도 평택시 비전5로 11 (비전동),경기도 평택시 비전동 1091-4번지,17854,37.0001128972,127.1126264467
평택시,강남재준성형외과의원,20140327,운영중,,29,,1,8,"내과, 정형외과, 소아청소년과, 피부과, 성형외과",854.71,"경기도 평택시 평택5로20번길 38, 3층, 5층 (합정동)","경기도 평택시 합정동 966-3번지 3층, 5층",17902,36.9899577762,127.1138803558
평택시,한주희정형외과의원,20140509,운영중,,22,,1,7,정형외과,941.8,"경기도 평택시 평택4로 39, 2층 (합정동, 골든브릿지캐피탈)",경기도 평택시 합정동 762-7번지 골든브릿지캐피탈 2층,17907,36.9915887354,127.1000722576
평택시,청북삼성내과의원,20140625,운영중,,0,,1,0,"이비인후과, 피부과, 내과",232.8,"경기도 평택시 청북읍 안청로 336, 304호 (골드테라스)",경기도 평택시 청북읍 옥길리 1158-1번지,451832,37.0179848313,126.9157755612
평택시,소망의원,19981015,운영중,,0,,1,0,"비뇨기과, 피부과, 소아청소년과, 정형외과, 내과",159.63,경기도 평택시 팽성읍 안정로39번길 31,경기도 평택시 팽성읍 안정리 148-14번지,17983,36.9609553206,127.0466953387
평택시,현대가정의원,19990304,운영중,,0,,1,0,"가정의학과, 비뇨기과, 피부과, 이비인후과, 소아청소년과, 외과, 내과",150.44,경기도 평택시 팽성읍 안정로39번길 32,경기도 평택시 팽성읍 안정리 37-26번지,17983,36.9611007482,127.0470090050
평택시,안준석마취통증의학과의원,19990512,운영중,,0,,1,0,"내과, 재활의학과, 신경외과, 정형외과, 마취통증의학과",220.96,경기도 평택시 평택2로10번길 34 (평택동),경기도 평택시 평택동 291번지 2호 외 3필지 로데오스타 504호,450010,36.9919934410,127.0892369758
평택시,미성형외과의원,20030208,운영중,,0,,1,0,"피부과, 성형외과",198,경기도 평택시 평택로32번길 10 (평택동),경기도 평택시 평택동 293번지8호,17912,36.9907744213,127.0886367041
평택시,서울안과의원,20030401,운영중,,0,,4,0,안과,214.06,"경기도 평택시 평택2로20번길 11, 2층 (평택동)",경기도 평택시 평택동,450828,36.9927686630,127.0892328068
평택시,주진후성형외과의원,19990302,운영중,,0,,1,0,성형외과,100.5,경기도 평택시 탄현로327번길 2 (신장동),경기도 평택시 신장동 214번지 18호,459821,37.0817278502,127.0558780734
평택시,이성미베스트의원,20000901,운영중,,0,,1,0,"가정의학과, 영상의학과, 피부과, 이비인후과, 소아청소년과, 정형외과, 내과",226.12,"경기도 평택시 평택4로 52, 2층 (비전동, 동아빌딩)",경기도 평택시 비전동 761번지 동아빌딩 2층,17899,36.9924129235,127.1012254341
평택시,이선미산부인과의원,20010206,운영중,,0,,1,0,산부인과,172.28,경기도 평택시 중앙로 20 (평택동),경기도 평택시 평택동 69번지6호,17911,36.9950179057,127.0853884962
평택시,봄소아과의원,20000617,운영중,,0,,1,0,"내과, 소아청소년과",172,"경기도 평택시 지산로 64, 1층 (지산동)",경기도 평택시 지산동 1077번지 1층,459110,37.0796775889,127.0620666321
평택시,연세제일의원,20010329,운영중,,0,,3,0,"비뇨기과, 피부과, 정형외과, 외과, 가정의학과, 이비인후과, 소아청소년과, 내과",246.13,경기도 평택시 탄현로 320 (지산동),경기도 평택시 지산동 763번지 3호,459110,37.0808173906,127.0558721337
평택시,현대정형외과의원,20010514,운영중,,29,,1,8,"재활의학과, 신경외과, 정형외과, 외과, 내과",834.36,경기도 평택시 지산로 62 (지산동),경기도 평택시 지산동 1076번지,459110,37.0796587713,127.0618529783
평택시,하북한사랑의원,20040514,운영중,,0,,1,0,"영상의학과, 재활의학과, 정형외과, 산부인과, 외과, 비뇨기과, 피부과, 이비인후과, 소아청소년과, 내과, 가정의학과",136.89,경기도 평택시 진위면 진위서로 2,경기도 평택시 진위면 하북리 151번지 10호,451864,37.1092420343,127.0639223599
평택시,정이비인후과의원,20050309,운영중,,0,,1,0,이비인후과,86.06,"경기도 평택시 경기대로 1365, 2층 (서정동)",경기도 평택시 서정동 814번지 3호,459813,37.0669733684,127.0636582642
평택시,현화가정의원,20040304,운영중,,0,,2,0,"가정의학과, 비뇨기과, 피부과, 이비인후과, 안과, 소아청소년과, 신경외과, 정형외과, 외과, 신경과, 내과",161.5,경기도 평택시 안중읍 안현로서6길 74,경기도 평택시 안중읍 현화리 334번지 1호,451885,36.9847844212,126.9211421810
평택시,서울푸른의원,20040426,운영중,,0,,2,0,"비뇨기과, 피부과, 이비인후과, 소아청소년과, 정형외과, 내과",138.64,경기도 평택시 청북읍 신포길 47,경기도 평택시 청북읍 후사리,451831,37.0401364809,126.9332488593
평택시,안정우리들의원,20011008,운영중,,0,,1,0,"재활의학과, 이비인후과, 소아청소년과, 마취통증의학과, 정형외과, 정신건강의학과, 내과",171.15,경기도 평택시 팽성읍 안정쇼핑로 41-1,경기도 평택시 팽성읍 안정리 38-9번지,17982,36.9614956154,127.0465461039
평택시,서울제통의원,20020503,운영중,,0,,1,0,"신경과, 마취통증의학과, 외과, 내과",127.88,경기도 평택시 청북읍 신포길 66,경기도 평택시 청북읍 현곡리 224-8번지,17811,37.0419044453,126.9334943523
평택시,평택밝은성모안과의원,20080508,운영중,,0,,2,0,안과,294.72,경기도 평택시 중앙2로 25 (평택동),경기도 평택시 평택동 292-6번지,17909,36.9917612086,127.0898562973
평택시,아나픈마취통증의학과의원,20141104,운영중,,0,,1,0,"마취통증의학과, 정형외과, 재활의학과, 신경외과",14.62,"경기도 평택시 통복로 49-1, 2층 (통복동)",경기도 평택시 통복동 100번지 1호 2층,450040,36.9964525422,127.0832004633
평택시,제이에스의원,20180806,운영중,,0,,2,0,"내과, 외과, 정형외과, 흉부외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과",276.01,"경기도 평택시 청북읍 안청로 332, 한남프라자 401호",경기도 평택시 청북읍 옥길리 1162번지 1호 한남프라자,17808,37.0174989088,126.9159479023
평택시,혜상 정신건강의학과의원,20060818,운영중,,0,,1,0,정신건강의학과,156.92,경기도 평택시 관광특구로 18 (서정동),경기도 평택시 서정동 846-1,17774,37.0666921105,127.0607239597
평택시,장영외과의원,20081118,운영중,,10,,1,6,"내과, 외과, 정형외과, 신경외과, 성형외과, 소아청소년과, 피부과",342.83,"경기도 평택시 경기대로 1286, 1층 (이충동, 명성빌딩)",경기도 평택시 이충동 664번지 1호 명성빌딩 1층,459030,37.0598479471,127.0649813122
평택시,속편한내과의원,20101029,운영중,,5,,2,2,"비뇨기과, 영상의학과, 외과, 피부과, 신경과, 소아청소년과, 내과",383.64,"경기도 평택시 평택로32번길 21, 2층 (평택동)",경기도 평택시 평택동 298번지 3호 (2층),450010,36.9912796065,127.0887463595
평택시,송승호내과의원,20101215,운영중,,0,,5,0,"이비인후과, 소아청소년과, 내과",610.63,"경기도 평택시 서정역로 28, 2층 (서정동)",경기도 평택시 서정동 333번지 6호 (2층),459010,37.0566776288,127.0559791253
평택시,우리신경외과의원,20110225,운영중,,29,,1,9,"외과, 소아청소년과, 재활의학과, 마취통증의학과, 내과, 정형외과, 신경외과",748.8,경기도 평택시 중앙로 29 (통복동),"경기도 평택시 통복동 84번지 3호 (2층, 3층)",450040,36.9952738709,127.0864097828
평택시,굿모닝내과의원,20110302,운영중,,0,,1,0,"가정의학과, 피부과, 이비인후과, 소아청소년과, 내과",180.96,"경기도 평택시 중앙로 2, 2층 (통복동)",경기도 평택시 통복동 111-15번지 2층,17911,36.9953990251,127.0835321212
평택시,JH성형외과의원,20110427,운영중,,0,,1,0,성형외과,211.65,경기도 평택시 평택2로20번길 31 (평택동),경기도 평택시 평택동 292번지 7호,17909,36.9919506235,127.0898889934
평택시,서울우리의원,20110623,운영중,,0,,1,0,"재활의학과, 피부과, 이비인후과, 소아청소년과, 마취통증의학과, 신경외과, 정형외과, 내과",196.5,"경기도 평택시 안중읍 안중로 133, 2층",경기도 평택시 안중읍 안중리 233-7번지 2층,17933,36.9890162829,126.9313247331
평택시,미래소아과의원,20010920,폐업 등,20060206,0,,1,0,"내과, 소아청소년과, 이비인후과, 피부과",111.87,경기도 평택시 안중읍 안중로 127,경기도 평택시 안중리 292-19,17933,36.9889233423,126.9307410909
평택시,효성의원,20020422,폐업 등,20150313,0,,1,0,"피부과, 가정의학과, 이비인후과, 정형외과, 내과",176.19,경기도 평택시 통복로 46 (통복동),경기도 평택시 통복동 98번지23호,17893,36.9960384810,127.0833712978
평택시,강남산부인과의원,20020501,폐업 등,20030702,0,,1,0,"내과, 외과, 산부인과",105.11,경기도 평택시 중앙2로 14,경기도 평택시 평택동 298,17912,36.9914945843,127.0883518845
평택시,평택한나산부인과의원,20020504,폐업 등,20121231,9,,1,0,"내과, 산부인과, 소아청소년과, 가정의학과",356.17,경기도 평택시 평택2로 58,경기도 평택시 비전1동 621번지18호,17896,36.9957858103,127.0910708952
평택시,히포스의원,20080401,폐업 등,20140127,29,,1,7,"재활의학과, 피부과, 외과, 정형외과, 소아청소년과, 내과",641.04,경기도 평택시 평택5로 191 (비전동),경기도 평택시 비전동 819번지,450150,36.9965104665,127.1027212215
평택시,안중미래외과의원,20080508,폐업 등,20090522,18,,1,6,"내과, 신경과, 외과, 정형외과, 신경외과, 흉부외과, 성형외과, 마취통증의학과, 이비인후과, 피부과, 비뇨기과, 재활의학과",597.96,경기도 평택시 안중읍 안중로131번길 14-15,경기도 평택시 안중읍 안중리 277-98,451884,36.9900804842,126.9295525444
평택시,이정환내과의원,20000428,폐업 등,20050708,0,,1,0,"내과, 소아청소년과",92.8,경기도 평택시 중앙로 296,경기도 평택시 합정동 866-2,17874,36.9904679352,127.1155296901
평택시,으랏차 제일외과의원,20000918,폐업 등,20131001,29,,2,8,"내과, 신경과, 성형외과, 소아청소년과, 피부과, 비뇨기과, 재활의학과",458.7,경기도 평택시 중앙로 120-1,경기도 평택시 합정동 752번지5호,17908,36.9927931032,127.0963574644
평택시,고소아과의원,20010312,폐업 등,20080430,0,,1,0,소아청소년과,308.48,경기도 평택시 평택2로20번길 15,경기도 평택시 평택동 289-2,17909,36.9926341108,127.0894245732
평택시,강남산부인과의원,20030725,폐업 등,20031101,0,,1,0,산부인과,105.11,경기도 평택시 자유로3번길 15,경기도 평택시 평택동 289,17909,36.9928502186,127.0893559844
평택시,연세성모의원,20100305,폐업 등,20100622,0,,1,0,"내과, 외과, 정형외과, 소아청소년과, 이비인후과, 피부과",108.94,"경기도 평택시 원평로25번길 61-1 (군문동,303호)",경기도 평택시 군문동 360번지 4호 303호,450120,36.9861754028,127.0829868537
평택시,재단법인 한마음 제일성모의원,20100701,폐업 등,20161122,0,,6,0,"정형외과, 소아청소년과, 비뇨기과, 피부과, 외과, 내과",492.7,"경기도 평택시 세교로 5, 102,201,203호 (세교동, 세용아파트상가)","경기도 평택시 세교동 181번지 8호 외 2필지 세용아파트 상가 102,201,203호",450816,37.0011139185,127.0783647035
평택시,오송연세의원,20180530,폐업 등,20180814,0,,1,0,"내과, 정형외과, 소아청소년과, 안과, 이비인후과, 피부과, 가정의학과",432.72,"경기도 평택시 송탄로 220, 2-3층 (서정동)",경기도 평택시 서정동 864번지 8호,17776,37.0634027649,127.0585270252
평택시,세브란스의원,20100820,폐업 등,20110509,0,,1,0,"내과, 정형외과, 소아청소년과, 피부과",175.34,"경기도 평택시 원평로25번길 61-1 (군문동,303호,304호)","경기도 평택시 군문동 360번지 4호 303호,304호",450120,36.9861754028,127.0829868537
평택시,평택바른정형외과의원,20101203,폐업 등,20151229,0,,1,0,"마취통증의학과, 피부과, 이비인후과, 소아청소년과, 내과",152.7,"경기도 평택시 팽성읍 부용로 27, 4층 (송화프라자)",경기도 평택시 팽성읍 송화리 779번지 1호 송화프라자 4층,451803,36.9632453036,127.0587465170
평택시,우리메디컬의원,20110609,폐업 등,20130410,0,,1,0,"내과, 외과, 정형외과, 신경외과, 소아청소년과, 이비인후과, 피부과, 비뇨기과, 가정의학과",175.34,"경기도 평택시 원평로25번길 61-1 (군문동,303호, 304호)","경기도 평택시 군문동 360번지 4호 303호, 304호",450120,36.9861754028,127.0829868537
평택시,우리메디의원,20130627,폐업 등,20180315,0,,3,0,"신경과, 비뇨의학과, 안과, 정형외과, 내과, 피부과, 이비인후과, 소아청소년과",221.27,"경기도 평택시 청북읍 안청로 346, 302호 (에이스프라자 )",경기도 평택시 청북읍 옥길리 1158-3번지,451832,37.0187047834,126.9155339761
평택시,이외과의원,20130809,폐업 등,20140501,0,,1,0,"내과, 외과, 피부과",505.29,경기도 평택시 통복시장로6번길 18-3 (통복동),경기도 평택시 통복동 84-9번지,17894,36.9953899587,127.0860944841
평택시,믿음가정의학과의원,20140508,폐업 등,20140609,29,,2,12,"정형외과, 신경외과, 마취통증의학과, 가정의학과",578.64,"경기도 평택시 송탄로 410, 3,5,6,7층 (지산동)","경기도 평택시 지산동 761번지 12호 (3,5,6,7)",459110,37.0801225325,127.0580813244
평택시,힘찬하루정형외과의원,20150508,폐업 등,20160511,0,,1,0,"정형외과, 신경외과, 내과",337.9,"경기도 평택시 서동대로 3879 (용이동, 제이플러스빌딩3층)",경기도 평택시 용이동 468-1번지 제이플러스빌딩 3층,17868,36.9942700907,127.1378518296
평택시,송탄한마음의원,20010312,폐업 등,20080303,29,,1,11,"내과, 외과, 정형외과, 이비인후과, 피부과, 비뇨기과",738.54,경기도 평택시 지산3로 55-24 (지산동),경기도 평택시 지산동 1133번지,459110,37.0798532117,127.0632469416
평택시,제일가정의학과의원,20090114,폐업 등,20091201,0,,1,0,"내과, 외과, 소아청소년과, 피부과, 가정의학과",108.94,"경기도 평택시 원평로25번길 61-1, 303호 (군문동)",경기도 평택시 군문동 360번지 4호 303호,450120,36.9861754028,127.0829868537
평택시,우리소아청소년과의원,20090227,폐업 등,20170820,0,,1,0,"피부과, 이비인후과, 내과, 소아청소년과",149.42,"경기도 평택시 포승읍 여술로 16, 2층",경기도 평택시 포승읍 도곡리 1122번지 1호,17955,36.9877046831,126.8447647316
평택시,우리이비인후과의원,20090319,폐업 등,20110216,4,,1,2,"내과, 소아청소년과, 이비인후과",324.17,"경기도 평택시 조개터로48번길 63 (합정동,(2층))",경기도 평택시 합정동 773번지 6호 (2층),450832,36.9906808196,127.1062239406
평택시,미래탑의원원,20090326,폐업 등,20091211,0,,2,0,"내과, 소아청소년과, 이비인후과, 피부과",101.76,,경기도 평택시 장당동 664번지 12호 203호,459020,,
평택시,본우리내정형외과의원,20061207,폐업 등,20080201,0,,1,0,"정형외과, 신경외과",149.98,"경기도 평택시 이충로35번길 28-22 (이충동,리치프라자 204호)",경기도 평택시 이충동 667번지 리치프라자 204호,459030,37.0598605043,127.0659485436
평택시,엄태호소아과의원,19911220,폐업 등,20081107,0,,1,0,소아청소년과,97.18,경기도 평택시 경기대로 1365,경기도 평택시 서정동 814-3,17774,37.0669733684,127.0636582642
평택시,원의원,20081002,폐업 등,20100222,0,,1,0,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 소아청소년과, 이비인후과, 피부과, 비뇨기과",578.64,경기도 평택시 송탄로 410,경기도 평택시 지산동 761-12,17756,37.0801225325,127.0580813244
평택시,유내과 의원,19660923,폐업 등,19851122,0,,1,0,"내과, 소아청소년과",1,경기도 평택시 쇼핑로 23-2 (신장동),경기도 평택시 신장동 320번지 50호,17758,37.0811638634,127.0521235784
