시군명,인허가일자,사업장명,인허가취소일자,통합영업상태명,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지시설전화번호,소재지면적,소재지도로명주소,소재지지번주소,소재지우편번호,위도,경도,업태구분명정보,X좌표값,Y좌표값,위생업태명,건물지상층수,건물지하층수,사용시작지상층수,사용끝지상층수,사용시작지하층수,사용끝지하층수,한실수,양실수,욕실수,발한실여부,의자수,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,세탁기수,여성종사자수,남성종사자수,회수건조수,침대수,다중이용업소여부
안양시,19911206,제일사,,폐업,폐업,20141117,,,,031 422 4106,.00,경기도 안양시 동안구 관악대로418번길 26 (관양동),경기도 안양시 동안구 관양동 1468-10번지 ,13948,37.4033554,126.9692589,일반세탁업,197212.409822695    ,433481.325934524    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안양시,19870509,제일사,,폐업,폐업,20170119,,,,031 454 9510,.00,경기도 안양시 동안구 경수대로539번길 44 (호계동),경기도 안양시 동안구 호계동 962-35번지 ,,37.3703105,126.9551507,일반세탁업,195960.264025276    ,429815.613665276    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안양시,19921009,제일사,,폐업,폐업,20090804,,,,,.00,"경기도 안양시 동안구 엘에스로45번길 34 ,660-10,661-4 (호계동)","경기도 안양시 동안구 호계동 659-1번지 ,660-10,661-4 ",14121,37.3664176,126.9538098,일반세탁업,195843.4620483      ,429383.269315378    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안양시,20030711,제일세탁,,영업/정상,영업,,,,,031 4468324,29.15,"경기도 안양시 만안구 명학로 28 (안양동,외 1필지 101호)",경기도 안양시 만안구 안양동 370-10 외 1필지 101호 ,14096,37.3792177948,126.9374503613,일반세탁업,194394.33351974     ,430801.994950821    ,일반세탁업,3,1,1,1,,,,,,N,,,,,임대,,,,,,N
안양시,19870818,제일세탁소,,폐업,폐업,20030731,,,,4462 685,.00,경기도 안양시 만안구 양화로28번길 33 (안양동),경기도 안양시 만안구 안양동 784-11번지 ,14007,37.3974982,126.9152001,일반세탁업,192426.533905754    ,432835.885137532    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안양시,20031119,제일세탁소,,영업/정상,영업,,,,,031 3831150,39.00,"경기도 안양시 동안구 동안로 13 (호계동, 무궁화건영아파트상가동 203호)",경기도 안양시 동안구 호계동 1055-1 건영상가 203호 ,14100,37.3805142836,126.9564056094,일반세탁업,196001.540017726    ,430899.237058091    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,3,,,,,3,,,1,0,N
안양시,19980131,제일세탁소,,폐업,폐업,20011218,,,,4220788,.00,경기도 안양시 동안구 인덕원로 12 1층 (관양동),경기도 안양시 동안구 관양동 1492번지 1층 ,13951,37.4005544,126.9735066,일반세탁업,197587.899153439    ,433171.419057643    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안양시,19980722,제일세탁소,,폐업,폐업,20090102,,,,3831150,.00,,경기도 안양시 동안구 호계동 1055-1번지 무궁화(아)상가301호 ,14100,37.3800867,126.9555849,일반세탁업,196001.540017726    ,430899.237058091    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,,,N
안양시,19911128,제일세탁소,,폐업,폐업,20030731,,,,,.00,경기도 안양시 만안구 양화로28번길 35 (안양동),경기도 안양시 만안구 안양동 784-28번지 ,14007,37.3976605,126.9153467,일반세탁업,192438.538608055    ,432851.981887365    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안양시,20080522,제일세탁소,,영업/정상,영업,,,,,031 422 0788,16.98,"경기도 안양시 동안구 인덕원로8번길 5 (관양동,(지상1층))",경기도 안양시 동안구 관양동 1492-20 (지상1층) ,13951,37.4003949111,126.9735259410,일반세탁업,197584.384954034    ,433145.239225605    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,1,,,1,0,N
안양시,19910411,제일세탁소,,폐업,폐업,20210708,,,,031 468 5974,.00,경기도 안양시 만안구 박달로545번길 66 (안양동),경기도 안양시 만안구 안양동 823-9 ,13988,37.4055170407,126.9127799074,일반세탁업,192207.205501072    ,433716.554726478    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,0,0,0,0,N
안양시,19871207,제일세탁소,,폐업,폐업,20120306,,,,4478 733,.00,경기도 안양시 만안구 태평로22번길 42 (안양동),경기도 안양시 만안구 안양동 143-8번지 ,,37.3940237,126.9340406,일반세탁업,194094.352453       ,432448.538556       ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안양시,19870508,조광사,,폐업,폐업,20081216,,,,4446216,.00,경기도 안양시 만안구 양화로116번길 74 (안양동),경기도 안양시 만안구 안양동 830--20번지 ,13988,37.4029397,126.9144032,일반세탁업,,,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안양시,19990604,조아세탁,,폐업,폐업,20210504,,,,,.00,"경기도 안양시 만안구 안양로398번길 46 (안양동,지층)",경기도 안양시 만안구 안양동 853-50 지층 ,13989,37.4078139790,126.9161066184,일반세탁업,192502.436219813    ,433972.489841143    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안양시,20030526,좋은세탁소,,폐업,폐업,20170228,,,,031 4270120,.00,"경기도 안양시 동안구 흥안대로109번길 41 (호계동,지하1층)",경기도 안양시 동안구 호계동 958-59번지 지하1층 ,,37.3720050,126.9566737,일반세탁업,196097.130864062    ,430001.678745137    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,3,,,2,0,N
안양시,19911220,주공사,,폐업,폐업,20091229,,,,031 454 8240,.00,,경기도 안양시 동안구 호계동 982번지 ,14109,37.3760875,126.9589180,일반세탁업,196295.718236377    ,430454.432943562    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안양시,20050128,주공세탁소,,영업/정상,영업,,,,,031 4549495,28.86,"경기도 안양시 만안구 안양천서로 289 (안양동,주공뜨란채상가동 206호)",경기도 안양시 만안구 안양동 1380 주공뜨란채상가동 206호 ,13994,37.4004453369,126.9243889954,일반세탁업,193367.413969203    ,433143.024230156    ,일반세탁업,2,,2,2,,,,,,N,,,,,임대,,,,,,N
안양시,20040907,주공세탁소,,폐업,폐업,20170601,,,,4446410,19.80,"경기도 안양시 동안구 임곡로 67, 103호 (비산동, 외1필지 그린빌주공아파트상가동)",경기도 안양시 동안구 비산동 1155번지 외1필지 그린빌주공아파트상가동 103호 ,13916,37.4058261,126.9325389,일반세탁업,193962.397132878    ,433758.077098866    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,2,,,1,0,N
안양시,20160225,주시스,,폐업,폐업,20171123,,,,070 76776565,100.05,"경기도 안양시 만안구 박달로542번길 30, 지하1층 (안양동)",경기도 안양시 만안구 안양동 903-13번지 지하1층 ,14004,37.4010823,126.9126774,일반세탁업,192203.022257046    ,433231.880104098    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안양시,19901215,준마복지,,폐업,폐업,20170417,,,,031 445 4273,.00,경기도 안양시 만안구 덕천로 150 (안양동),경기도 안양시 만안구 안양동 192-9번지 ,14085,37.3919171,126.9371141,일반세탁업,194365.724429335    ,432213.771534494    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안양시,20050609,준세탁,,영업/정상,영업,,,,,031 3842215,31.36,"경기도 안양시 동안구 달안로 10, 지층 20,21호 (비산동, 은하수아파트상가동)","경기도 안양시 동안구 비산동 1104 은하수아파트상가동 지층20,21호 ",,,,일반세탁업,195169.06277514     ,432173.579015022    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,2,,,1,0,N
안양시,20060825,중앙세탁,,폐업,폐업,20100727,,,,,134.88,경기도 안양시 동안구 경수대로707번길 51 지하1층 (호계동),경기도 안양시 동안구 호계동 923-26번지 지하1층 ,14078,37.3837778,126.9486158,일반세탁업,195385.082790885    ,431311.504970939    ,일반세탁업,,,,,1,1,,,,N,,,,,,,,,,,N
안양시,19940624,중앙세탁소,,폐업,폐업,20091202,,,,4453 070,.00,경기도 안양시 만안구 병목안로 91 1층 (안양동),경기도 안양시 만안구 안양동 762-1번지 1층 ,14020,37.3943066,126.9125387,일반세탁업,192190.681183441    ,432480.191190982    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안양시,19870506,중앙세탁소,,폐업,폐업,19991231,,,,4439051,.00,,경기도 안양시 만안구 안양동 42-32번지 ,13958,37.4142770,126.9180384,일반세탁업,192677.996          ,434697.705          ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안양시,20160225,지성세탁,,폐업,폐업,20180529,,,,070 76406565,18.96,"경기도 안양시 만안구 박달로542번길 30, 지상1층 (안양동)",경기도 안양시 만안구 안양동 903-13번지 ,14004,37.4010823,126.9126774,일반세탁업,192203.022257046    ,433231.880104098    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안양시,19920310,진도세탁,,폐업,폐업,20080227,,,,,.00,,경기도 안양시 동안구 호계동 281-4번지 ,14081,,,일반세탁업,,,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안양시,19870618,진아세탁소,,폐업,폐업,20120626,,,,031 449 8791,.00,"경기도 안양시 동안구 관악대로106번길 72 (비산동,주공상가 8호)",경기도 안양시 동안구 비산동 415번지 주공상가 8호 ,13954,37.3983338,126.9398641,일반세탁업,194610.401977111    ,432869.660096799    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안양시,19870507,진영,,폐업,폐업,20131227,,,,4453350,.00,경기도 안양시 만안구 양화로148번길 9 (박달동),경기도 안양시 만안구 박달동 23-6번지 ,13986,37.4059178,126.9089782,일반세탁업,191875.921068543    ,433769.74384138     ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안양시,19960508,진일세탁소,,폐업,폐업,20030702,,,,4682 342,.00,,경기도 안양시 만안구 안양동 834-19번지 ,13988,37.4049133,126.9150107,일반세탁업,,,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안양시,19921105,진흥세탁소,,폐업,폐업,20120515,,,,031 381 5885,.00,"경기도 안양시 동안구 귀인로 152 상가동 203호 (호계동,무궁화금호아파트)",경기도 안양시 동안구 호계동 1056번지 무궁화상가동203 ,14099,37.3828891,126.9561477,일반세탁업,196051.36386348     ,431212.514400024    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,,,N
안양시,19920421,진흥세탁소,,폐업,폐업,20030731,,,,4660 620,.00,,경기도 안양시 만안구 안양동 97-3번지 ,13995,37.3984978,126.9275315,일반세탁업,193518.942163421    ,432946.189737249    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안양시,19930521,진흥세탁소,,영업/정상,영업,,,,,031 442 7623,.00,"경기도 안양시 만안구 양화로71번길 24 (안양동,진흥아파트상가1층2호)",경기도 안양시 만안구 안양동 908-4 진흥아파트상가1층2호 ,14009,37.4001479248,126.9115789920,일반세탁업,192086.280516588    ,433164.419927803    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안양시,20210524,참좋은세탁,,영업/정상,영업,,,,,031 4730851,30.47,"경기도 안양시 만안구 능곡로 27, 1층 (안양동)",경기도 안양시 만안구 안양동 717-28 ,14022,37.3925445448,126.9142367786,일반세탁업,192338.971737409    ,432276.204692683    ,일반세탁업,4,1,1,1,0,0,0,0,0,N,0,,,,임대,2,1,1,1,0,N
안양시,20140408,창성사,,폐업,폐업,20150703,,,,031 466 5758,21.08,"경기도 안양시 만안구 안양로148번길 23, 1층 (안양동)",경기도 안양시 만안구 안양동 511-21번지 ,14034,37.3882740,126.9319004,빨래방업,193903.791852894    ,431810.432334936    ,빨래방업,0,0,0,0,0,0,0,0,0,N,0,,,,,2,,,1,0,N
안양시,20041108,챠밍세탁소,,폐업,폐업,20080610,,,,,33.37,경기도 안양시 동안구 경수대로570번길 61-16 1층 (호계동),경기도 안양시 동안구 호계동 1103-8번지 1층 ,14109,37.3754484,126.9606457,일반세탁업,196449.696575386    ,430383.825069637    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안양시,19911021,천일,,폐업,폐업,20000630,,,,,.00,경기도 안양시 만안구 양화로135번길 61 (박달동),경기도 안양시 만안구 박달동 108-6번지 ,13983,37.4039961,126.9057617,일반세탁업,191590.586536994    ,433556.416379727    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안양시,19870511,천일,,폐업,폐업,20010126,,,,,.00,경기도 안양시 만안구 소곡로80번길 35 (안양동),경기도 안양시 만안구 안양동 590-23번지 3/1 ,14090,37.3896119,126.9245705,일반세탁업,193255.293984771    ,431960.326736348    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안양시,20000809,천일세탁소,,폐업,폐업,20110303,,,,4686892,.00,경기도 안양시 만안구 양화로135번길 61 1층 (박달동),"경기도 안양시 만안구 박달동 108-6번지 , 1층 ",13983,37.4039961,126.9057617,일반세탁업,191590.586536994    ,433556.416379727    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안양시,19970311,청구세탁,,폐업,폐업,20050712,,,,3822009,.00,,경기도 안양시 동안구 비산동 1102번지 청구분산상가 가-102호 ,14044,37.3947226,126.9433115,일반세탁업,194913.852143438    ,432525.45562329     ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안양시,20000526,청구세탁,,영업/정상,영업,,,,,031 382 2009,.00,"경기도 안양시 동안구 학의로 20, 102호 (비산동, 관악분산상가2동)",경기도 안양시 동안구 비산동 1102 관악분산상가2동102호 ,14044,37.3938571281,126.9433850674,일반세탁업,194913.852143438    ,432525.45562329     ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,2,,,1,0,N
안양시,20010518,청구세탁소,,폐업,폐업,20120817,,,,031 381 0790,.00,경기도 안양시 동안구 학의로 70 (비산동),경기도 안양시 동안구 비산동 1101번지 ,14043,37.3975808,126.9475104,일반세탁업,195286.145433598    ,432842.742730829    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안양시,19911128,청운사,,영업/정상,영업,,,,,4583562,.00,경기도 안양시 동안구 경수대로556번길 42 (호계동),경기도 안양시 동안구 호계동 998-24번지 ,14111,37.3730605,126.9600036,일반세탁업,196392.780472644    ,430120.024895435    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안양시,19870506,청운세탁소,,폐업,폐업,20061109,,,,4512923,.00,경기도 안양시 동안구 경수대로556번길 32 (호계동),경기도 안양시 동안구 호계동 998번지 ,14111,37.3728080,126.9595295,일반세탁업,196349.003248846    ,430093.315574685    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안양시,19900905,청하세탁소,,영업/정상,영업,,,,,031 444 3437,.00,"경기도 안양시 만안구 안양로329번길 62 (안양동,38통)",경기도 안양시 만안구 안양동 873-105번지 38통 ,14005,37.4008864,126.9157834,일반세탁업,192478.869293587    ,433210.577793791    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안양시,19870508,충남,,폐업,폐업,20030731,,,,,.00,경기도 안양시 만안구 박달로525번길 44 (박달동),경기도 안양시 만안구 박달동 60-2번지 4/3 ,13987,37.4044411,126.9101773,일반세탁업,191982.514363496    ,433604.994652835    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안양시,19870506,충훈,,폐업,폐업,20090529,,,,4442 576,.00,경기도 안양시 만안구 충훈로71번길 16 (석수동),경기도 안양시 만안구 석수동 782-1번지 ,13974,37.4063877,126.8997838,일반세탁업,191062.219181931    ,433822.851657941    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안양시,20160418,친목마을세탁,,영업/정상,영업,,,,,031 445 3737,35.00,"경기도 안양시 만안구 오리로52번길 33-9, 지상1층 (박달동)",경기도 안양시 만안구 박달동 924-2번지 ,13976,37.4100227,126.8847674,일반세탁업,189731.561732743    ,434227.990535423    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안양시,20040114,침대세탁마을,,폐업,폐업,20120828,,,,031 4548552,27.24,경기도 안양시 동안구 경수대로 458 호계2차현대홈타운 상가동 지하1층 22호 (호계동),경기도 안양시 동안구 호계동 811번지 호계2차현대홈타운 상가동 지하1층 22호 ,14125,37.3643119,126.9606746,일반세탁업,196449.742216582    ,429149.380180998    ,일반세탁업,,,,,,,,,,N,,,,,자가,,,,,,N
안양시,19920501,캘리포니아세탁소,,영업/정상,영업,,,,,031 383 1515,.00,"경기도 안양시 동안구 동안로 98 (호계동, 대우선경아파트상가동 101호)",경기도 안양시 동안구 호계동 1052 대우선경(아) 상가동 101호,14075,37.3877461904,126.9531226108,일반세탁업,195818.711413358    ,431837.930820382    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,1,,,1,0,N
안양시,20041122,컴퓨터세탁,,폐업,폐업,20131113,,,,031 4233253,26.24,"경기도 안양시 동안구 흥안대로493번길 51 (관양동,1층)",경기도 안양시 동안구 관양동 1495-7번지 1층 ,13951,37.3993293,126.9744445,일반세탁업,197670.926179708    ,433036.129487765    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,2,,,0,0,N
안양시,20060302,코리아 세탁소,,폐업,폐업,20070629,,,,,22.26,,경기도 안양시 만안구 안양동 154-3번지 (지상1층) ,,37.3964994,126.9304245,일반세탁업,193773.519937       ,432723.787409       ,일반세탁업,,,,1,,,,,,N,,,,,,1,,,,,N
안양시,20090122,코인워시24시셀프빨래방,,폐업,폐업,20140701,,,,031 426 8285,23.80,경기도 안양시 동안구 관악대로345번길 9 (관양동),경기도 안양시 동안구 관양동 1420-18번지 ,13938,37.4044430,126.9610361,빨래방업,196484.855799093    ,433601.562280341    ,빨래방업,0,0,0,0,0,0,0,0,0,N,0,,,,,3,,,,,N
안양시,20151006,코인워시365석수대리점,,폐업,폐업,20180619,,,,031 471 3482,20.20,"경기도 안양시 만안구 경수대로1201번길 10, 지상1층 (석수동)",경기도 안양시 만안구 석수동 178-19번지 지상1층 ,13961,37.4161930,126.9137889,빨래방업,192302.701672696    ,434910.022739187    ,빨래방업,0,0,0,0,0,0,0,0,0,N,0,,,,,3,,,0,0,N
안양시,20041224,크리스탈세탁소,,폐업,폐업,20121231,,,,031 4255969,19.60,"경기도 안양시 동안구 관악대로360번길 29-3 (관양동,외2필지 103호)",경기도 안양시 동안구 관양동 1456-36번지 외2필지 103호 ,13946,37.4027229,126.9634201,일반세탁업,196696.517555855    ,433410.630289782    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,2,,,0,0,N
안양시,20051020,크린몰,,영업/정상,영업,,,,,031 4229955,120.75,"경기도 안양시 동안구 흥안대로109번길 36, 지상1층 (호계동)",경기도 안양시 동안구 호계동 959-16번지 지상1층 ,14116,37.3716988,126.9570013,일반세탁업,196127.448453099    ,429969.031864387    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,6,,,0,0,N
안양시,19980120,크린베스트,,폐업,폐업,20061128,,,,4531488,.00,,경기도 안양시 동안구 비산동 1109-5번지 ,14046,37.3958352,126.9529211,일반세탁업,195765.850911561    ,432646.840362559    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안양시,19980223,크린캠프,,폐업,폐업,20031101,,,,4527 996,.00,경기도 안양시 동안구 갈산로 64 1층 (호계동),경기도 안양시 동안구 호계동 1087-4번지 1층 ,14107,37.3775567,126.9604752,일반세탁업,196434.937938393    ,430620.545794429    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안양시,20131018,크린토피아,,폐업,폐업,20140625,,,,,24.00,"경기도 안양시 만안구 안양로417번길 13, 지상1층 (안양동)",경기도 안양시 만안구 안양동 835-1번지 ,13985,37.4072455,126.9131218,세탁업 기타,192243.498312854    ,433918.395825594    ,세탁업 기타,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,0,0,N
안양시,20080122,크린토피아 안양지사,,영업/정상,영업,,,,,031 421 1937,218.40,"경기도 안양시 동안구 흥안대로 439, B동 지상 1층 (평촌동)",경기도 안양시 동안구 평촌동 119 ,14058,37.3937199200,126.9744651226,일반세탁업,197660.96789663     ,432476.585278839    ,일반세탁업,1,0,,,,,0,0,0,,0,,,,,2,,,,,N
안양시,20150930,크린토피아 안양호계지사,,영업/정상,영업,,,,,031 4299050,331.80,"경기도 안양시 동안구 귀인로 15 (호계동, 지상1층)",경기도 안양시 동안구 호계동 900-5번지 ,14042,37.3858565,126.9430588,세탁업 기타,194892.34           ,431542.98           ,세탁업 기타,0,0,1,1,0,0,0,0,0,N,0,,,,,5,,,2,0,N
안양시,20131014,크린토피아(귀인중학교점),,영업/정상,영업,,,,,031 381 3030,22.88,"경기도 안양시 동안구 관평로79번길 7 (평촌동, 미소빌딩 1층)",경기도 안양시 동안구 평촌동 913번지 미소빌딩 1층 ,14103,37.3842525,126.9641411,빨래방업,196758.007472329    ,431363.037963851    ,빨래방업,,,,,,,,,,N,,,,,,,,,,,N
안양시,20130916,크린토피아안양명학지사,,영업/정상,영업,,,,,,391.79,"경기도 안양시 만안구 전파로62번길 10, 지상1층 (안양동)",경기도 안양시 만안구 안양동 197-22 ,14086,37.3895998483,126.9389769286,일반세탁업,194520.995565975    ,431951.099921498    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,5,,,3,0,N
안양시,20091020,크린화이트,,영업/정상,영업,,,,,031 4486605,49.77,"경기도 안양시 만안구 양화로135번길 30 (박달동,A동 (지상1층))",경기도 안양시 만안구 박달동 44-5 A동 (지상1층) ,13980,37.4042465374,126.9074454352,일반세탁업,191737.100736029    ,433579.435077104    ,일반세탁업,3,1,1,1,0,0,0,0,0,N,0,,,,,2,,,1,0,N
안양시,20130129,클린세탁전문점,,폐업,폐업,20200130,,,,,15.98,"경기도 안양시 동안구 귀인로82번길 60, 지상1층 (호계동)",경기도 안양시 동안구 호계동 931-1번지 ,14081,37.3806074124,126.9510343851,일반세탁업,195597.367026114    ,430959.038183181    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안양시,19920807,태양사,,영업/정상,영업,,,,,031 424 2346,23.68,"경기도 안양시 동안구 관악대로373번길 10, 1층 (관양동)",경기도 안양시 동안구 관양동 1432 ,13939,37.4049691412,126.9644433937,일반세탁업,196523.168999631    ,433732.407707271    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,2,,,0,0,N
안양시,20010814,태영세탁,,폐업,폐업,20091111,,,,031 4539123,.00,경기도 안양시 동안구 경수대로584번길 30-7 (호계동),경기도 안양시 동안구 호계동 987-3번지 ,14109,37.3748619,126.9585010,일반세탁업,196258.21           ,430320.136666667    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안양시,20000104,태영세탁,,폐업,폐업,20010814,,,,4539123,.00,경기도 안양시 동안구 흥안대로145번길 94 (호계동),경기도 안양시 동안구 호계동 987-35번지 ,14109,37.3747536,126.9580043,일반세탁업,196216.163134685    ,430307.265631383    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안양시,19921026,태영세탁소,,영업/정상,영업,,,,,031 4294613,.00,"경기도 안양시 동안구 경수대로610번길 31 (호계동, 무궁화태영아파트상가 112호)",경기도 안양시 동안구 호계동 1075 태영상가1층112호 ,14108,37.3777163918,126.9575778894,일반세탁업,196151.784748737    ,430667.325782893    ,일반세탁업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,0,0,N
안양시,19961030,토탈셀프크리닝,,폐업,폐업,20120706,,,,031 386 8279,.00,경기도 안양시 동안구 경수대로898번길 32 (비산동),경기도 안양시 동안구 비산동 413-6번지 ,13954,37.3972788,126.9382614,일반세탁업,194467.159205511    ,432808.003212926    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안양시,19930413,파워사,,폐업,폐업,20030731,,,,4687 818,.00,,경기도 안양시 만안구 안양동 155-5번지 ,,,,일반세탁업,,,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안양시,19980909,파워크린,,폐업,폐업,20061128,,,,,.00,"경기도 안양시 동안구 부림로 48 상가 201호 (평촌동,초원럭키아파트)",경기도 안양시 동안구 평촌동 897-7번지 초원럭키상가201호 ,14069,37.3891914,126.9685651,일반세탁업,197150.362224583    ,431908.820558227    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안양시,20090702,패밀리세탁소,,폐업,폐업,20200518,,,,031 381 6222,32.55,,경기도 안양시 동안구 비산동 1102번지 관악타운(아) 동성상가 106호호 ,14044,37.3945739425,126.9424759682,일반세탁업,194913.852143438    ,432525.45562329     ,일반세탁업,0,0,1,1,0,0,0,0,0,N,0,,,,,2,,,1,0,N
안양시,19890130,페리칸세탁소,,폐업,폐업,20121224,,,,4728389,.00,경기도 안양시 만안구 석수로202번길 11 (석수동),경기도 안양시 만안구 석수동 750-10번지 ,13971,37.4083298,126.8952292,일반세탁업,190658.231233603    ,434039.823096098    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안양시,19920630,페리칸세탁소,,폐업,폐업,20061018,,,,4525700,.00,,경기도 안양시 동안구 호계동 813번지 ,14126,37.3637538,126.9623681,일반세탁업,196600.354192025    ,429085.305995875    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안양시,20060227,페리칸크리닝,,폐업,폐업,20200221,,,,031 4249375,24.42,"경기도 안양시 동안구 관악대로373번길 10, 지상1층 (관양동)",경기도 안양시 동안구 관양동 1432번지 지상1층 ,13939,37.4048857130,126.9643903352,일반세탁업,196781.914292182    ,433652.210124074    ,일반세탁업,2,1,0,0,0,0,0,0,0,N,0,,,,,2,,,1,0,N
안양시,19911009,평화사세탁소,,폐업,폐업,20140903,,,,4660535,.00,경기도 안양시 만안구 박달로578번길 35 (안양동),경기도 안양시 만안구 안양동 873-118번지 ,14006,37.4010226,126.9171724,일반세탁업,192601.332572052    ,433227.801812075    ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안양시,19971209,평화세탁소,,폐업,폐업,20151203,,,,031 447 6281,.00,경기도 안양시 만안구 안양로214번길 28 (안양동),경기도 안양시 만안구 안양동 397-1번지 ,14032,37.3931102,126.9282596,일반세탁업,193582.729137279    ,432346.463301222    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안양시,19960124,포일세탁소,,폐업,폐업,20090824,,,,4532393,.00,경기도 안양시 동안구 흥안대로58번길 29 (호계동),경기도 안양시 동안구 호계동 648-5번지 ,14121,37.3669488,126.9529741,일반세탁업,195769.778478998    ,429441.765233753    ,일반세탁업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
안양시,20000607,폭스크리닝,,폐업,폐업,20030731,,,,4478 170,.00,,경기도 안양시 만안구 안양동 155-1번지 2층4호 ,,37.3953279,126.9301998,일반세탁업,193754.856551       ,432594.055466       ,일반세탁업,,,,,,,,,,N,,,,,,,,,,,N
안양시,20090907,푸르지오세탁소,,영업/정상,영업,,,,,031 471 0600,42.75,"경기도 안양시 만안구 삼성산길 10, 105호 (석수동, 안양석수역푸르지오상가동)",경기도 안양시 만안구 석수동 374-5 안양석수역푸르지오상가동105호 ,13907,37.4338863969,126.9044425219,일반세탁업,191486.675694645    ,436780.799695792    ,일반세탁업,0,0,1,1,0,0,0,0,0,N,0,,,,,0,,,1,0,N
